     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -11.77166     0.01741     0.00019     0.00001     0.00018     0.00019     0.00000     0.00000     0.00000     0.00022     0.01820	   -11.77166    -0.00088    -0.00002    -0.00000     0.00000     0.00001    -0.00000    -0.00000     0.00000    -0.00004    -0.00093
   -11.74666     0.02944     0.00035     0.00004     0.00035     0.00032     0.00001     0.00000     0.00001     0.00036     0.03088	   -11.74666    -0.00081    -0.00003    -0.00000     0.00001     0.00003    -0.00000    -0.00000     0.00000    -0.00005    -0.00087
   -11.72166     0.04193     0.00054     0.00012     0.00056     0.00047     0.00002     0.00001     0.00002     0.00052     0.04418	   -11.72166    -0.00097    -0.00005    -0.00001     0.00001     0.00005    -0.00000    -0.00000     0.00000    -0.00008    -0.00104
   -11.69666     0.05255     0.00074     0.00026     0.00070     0.00059     0.00004     0.00001     0.00004     0.00067     0.05560	   -11.69666    -0.00084    -0.00005    -0.00001     0.00002     0.00006    -0.00001    -0.00000     0.00000    -0.00009    -0.00092
   -11.67166     0.05802     0.00089     0.00039     0.00081     0.00066     0.00006     0.00002     0.00006     0.00075     0.06167	   -11.67166    -0.00031    -0.00005    -0.00001     0.00003     0.00008    -0.00001    -0.00000     0.00001    -0.00010    -0.00036
   -11.64666     0.06382     0.00108     0.00045     0.00107     0.00074     0.00008     0.00003     0.00007     0.00082     0.06816	   -11.64666    -0.00020    -0.00006    -0.00000     0.00004     0.00009    -0.00001    -0.00000     0.00001    -0.00010    -0.00024
   -11.62166     0.06996     0.00131     0.00043     0.00139     0.00081     0.00007     0.00004     0.00007     0.00089     0.07498	   -11.62166    -0.00011    -0.00007     0.00000     0.00004     0.00010    -0.00001    -0.00000     0.00001    -0.00011    -0.00014
   -11.59666     0.06780     0.00141     0.00041     0.00146     0.00078     0.00007     0.00005     0.00007     0.00086     0.07291	   -11.59666     0.00011    -0.00005    -0.00000     0.00004     0.00010    -0.00001    -0.00000     0.00001    -0.00010     0.00009
   -11.57166     0.06802     0.00153     0.00062     0.00148     0.00080     0.00011     0.00006     0.00011     0.00090     0.07363	   -11.57166    -0.00099    -0.00009    -0.00003     0.00003     0.00009    -0.00002    -0.00000     0.00001    -0.00012    -0.00112
   -11.54666     0.08170     0.00189     0.00111     0.00172     0.00099     0.00020     0.00008     0.00019     0.00113     0.08900	   -11.54666    -0.00146    -0.00011    -0.00003     0.00004     0.00010    -0.00003    -0.00000     0.00002    -0.00016    -0.00163
   -11.52166     0.09218     0.00214     0.00150     0.00198     0.00115     0.00027     0.00010     0.00026     0.00129     0.10087	   -11.52166    -0.00005    -0.00007    -0.00002     0.00007     0.00014    -0.00004    -0.00000     0.00003    -0.00016    -0.00011
   -11.49666     0.09538     0.00232     0.00162     0.00231     0.00121     0.00030     0.00012     0.00029     0.00134     0.10489	   -11.49666     0.00022    -0.00009    -0.00001     0.00008     0.00015    -0.00004    -0.00000     0.00003    -0.00016     0.00018
   -11.47166     0.09799     0.00267     0.00152     0.00272     0.00123     0.00029     0.00014     0.00027     0.00137     0.10820	   -11.47166    -0.00024    -0.00013    -0.00000     0.00008     0.00015    -0.00003    -0.00000     0.00003    -0.00017    -0.00031
   -11.44666     0.09338     0.00285     0.00133     0.00282     0.00116     0.00026     0.00015     0.00025     0.00130     0.10350	   -11.44666     0.00029    -0.00010     0.00002     0.00007     0.00015    -0.00003    -0.00000     0.00003    -0.00015     0.00028
   -11.42166     0.09298     0.00302     0.00142     0.00309     0.00117     0.00029     0.00016     0.00028     0.00130     0.10371	   -11.42166     0.00023    -0.00009     0.00001     0.00006     0.00015    -0.00003    -0.00000     0.00003    -0.00015     0.00021
   -11.39666     0.10430     0.00345     0.00177     0.00373     0.00135     0.00036     0.00019     0.00036     0.00146     0.11697	   -11.39666    -0.00036    -0.00011    -0.00001     0.00005     0.00016    -0.00004    -0.00000     0.00004    -0.00018    -0.00044
   -11.37166     0.10316     0.00357     0.00195     0.00366     0.00135     0.00040     0.00021     0.00040     0.00148     0.11618	   -11.37166    -0.00098    -0.00013    -0.00004     0.00004     0.00015    -0.00005    -0.00000     0.00004    -0.00019    -0.00117
   -11.34666     0.09506     0.00364     0.00223     0.00306     0.00127     0.00047     0.00023     0.00045     0.00147     0.10787	   -11.34666    -0.00222    -0.00019    -0.00008     0.00002     0.00012    -0.00007    -0.00001     0.00004    -0.00023    -0.00262
   -11.32166     0.10356     0.00421     0.00284     0.00326     0.00143     0.00060     0.00032     0.00056     0.00168     0.11845	   -11.32166    -0.00094    -0.00016    -0.00006     0.00011     0.00016    -0.00008    -0.00001     0.00005    -0.00024    -0.00117
   -11.29666     0.11800     0.00463     0.00341     0.00424     0.00170     0.00072     0.00041     0.00068     0.00191     0.13570	   -11.29666     0.00205    -0.00004    -0.00000     0.00023     0.00023    -0.00008     0.00000     0.00008    -0.00021     0.00226
   -11.27166     0.12706     0.00478     0.00381     0.00529     0.00188     0.00081     0.00045     0.00079     0.00204     0.14691	   -11.27166     0.00173    -0.00008     0.00001     0.00021     0.00025    -0.00009     0.00001     0.00009    -0.00022     0.00190
   -11.24666     0.13192     0.00523     0.00392     0.00601     0.00196     0.00086     0.00047     0.00085     0.00211     0.15333	   -11.24666    -0.00074    -0.00027     0.00001     0.00011     0.00024    -0.00010    -0.00001     0.00010    -0.00026    -0.00092
   -11.22166     0.13348     0.00592     0.00384     0.00641     0.00197     0.00088     0.00051     0.00087     0.00215     0.15601	   -11.22166    -0.00138    -0.00029     0.00001     0.00006     0.00023    -0.00010    -0.00001     0.00010    -0.00027    -0.00165
   -11.19566     0.13474     0.00642     0.00405     0.00662     0.00202     0.00094     0.00056     0.00094     0.00220     0.15848	   -11.19566    -0.00053    -0.00011    -0.00001     0.00000     0.00023    -0.00011    -0.00000     0.00010    -0.00026    -0.00068
   -11.17066     0.12648     0.00636     0.00407     0.00620     0.00194     0.00096     0.00055     0.00095     0.00210     0.14961	   -11.17066    -0.00034    -0.00005    -0.00003    -0.00002     0.00022    -0.00012     0.00000     0.00009    -0.00025    -0.00050
   -11.14566     0.10596     0.00599     0.00349     0.00503     0.00160     0.00087     0.00048     0.00081     0.00182     0.12606	   -11.14566    -0.00197    -0.00025    -0.00007    -0.00004     0.00016    -0.00012    -0.00001     0.00007    -0.00027    -0.00249
   -11.12066     0.09768     0.00645     0.00315     0.00461     0.00143     0.00084     0.00048     0.00074     0.00176     0.11713	   -11.12066    -0.00243    -0.00045    -0.00005     0.00008     0.00015    -0.00010    -0.00002     0.00008    -0.00029    -0.00305
   -11.09566     0.11558     0.00771     0.00372     0.00626     0.00177     0.00099     0.00065     0.00092     0.00207     0.13967	   -11.09566     0.00235    -0.00020     0.00007     0.00047     0.00025    -0.00009    -0.00000     0.00012    -0.00024     0.00273
   -11.07066     0.14198     0.00831     0.00525     0.00879     0.00239     0.00131     0.00093     0.00132     0.00255     0.17283	   -11.07066     0.00507     0.00011     0.00006     0.00059     0.00035    -0.00013     0.00002     0.00016    -0.00022     0.00601
   -11.04566     0.15598     0.00816     0.00704     0.00996     0.00283     0.00173     0.00113     0.00177     0.00295     0.19154	   -11.04566     0.00051    -0.00011    -0.00012     0.00026     0.00034    -0.00024     0.00001     0.00017    -0.00033     0.00049
   -11.02066     0.16107     0.00876     0.00804     0.01017     0.00302     0.00203     0.00128     0.00200     0.00322     0.19959	   -11.02066    -0.00336    -0.00049    -0.00020     0.00007     0.00032    -0.00029    -0.00001     0.00018    -0.00044    -0.00423
   -10.99566     0.16410     0.01020     0.00796     0.01057     0.00305     0.00209     0.00138     0.00200     0.00334     0.20471	   -10.99566    -0.00343    -0.00058    -0.00008    -0.00003     0.00031    -0.00025    -0.00004     0.00020    -0.00046    -0.00436
   -10.97066     0.15396     0.01073     0.00710     0.01020     0.00284     0.00193     0.00137     0.00182     0.00313     0.19307	   -10.97066    -0.00091    -0.00020     0.00008    -0.00012     0.00030    -0.00018    -0.00003     0.00021    -0.00037    -0.00121
   -10.94566     0.13364     0.00999     0.00642     0.00888     0.00253     0.00177     0.00129     0.00167     0.00280     0.16897	   -10.94566     0.00034     0.00001     0.00003    -0.00008     0.00029    -0.00019    -0.00001     0.00019    -0.00033     0.00025
   -10.92066     0.12846     0.00999     0.00702     0.00835     0.00254     0.00198     0.00131     0.00186     0.00285     0.16437	   -10.92066    -0.00249    -0.00050    -0.00012     0.00001     0.00027    -0.00028    -0.00002     0.00019    -0.00043    -0.00338
   -10.89566     0.14366     0.01163     0.00827     0.00964     0.00288     0.00239     0.00143     0.00229     0.00325     0.18544	   -10.89566    -0.00153    -0.00075     0.00002     0.00031     0.00034    -0.00029    -0.00003     0.00028    -0.00047    -0.00212
   -10.87066     0.15758     0.01310     0.00866     0.01187     0.00316     0.00256     0.00155     0.00254     0.00348     0.20449	   -10.87066     0.00310    -0.00037     0.00022     0.00071     0.00043    -0.00021    -0.00000     0.00035    -0.00037     0.00385
   -10.84566     0.15570     0.01317     0.00786     0.01354     0.00317     0.00235     0.00167     0.00240     0.00337     0.20324	   -10.84566     0.00543     0.00011     0.00012     0.00092     0.00045    -0.00020     0.00006     0.00028    -0.00026     0.00691
   -10.82066     0.15079     0.01320     0.00731     0.01452     0.00315     0.00226     0.00183     0.00225     0.00333     0.19864	   -10.82066     0.00153    -0.00019    -0.00015     0.00058     0.00039    -0.00031     0.00006     0.00019    -0.00033     0.00176
   -10.79566     0.15910     0.01462     0.00828     0.01558     0.00342     0.00265     0.00208     0.00254     0.00371     0.21200	   -10.79566    -0.00470    -0.00110    -0.00030     0.00016     0.00033    -0.00042    -0.00003     0.00019    -0.00055    -0.00641
   -10.77066     0.17136     0.01656     0.00964     0.01660     0.00382     0.00312     0.00246     0.00295     0.00422     0.23072	   -10.77066    -0.00328    -0.00103    -0.00017     0.00032     0.00039    -0.00039    -0.00007     0.00029    -0.00060    -0.00455
   -10.74566     0.17296     0.01741     0.01042     0.01670     0.00409     0.00333     0.00292     0.00315     0.00452     0.23551	   -10.74566    -0.00136    -0.00060    -0.00006     0.00015     0.00040    -0.00034    -0.00010     0.00033    -0.00059    -0.00216
   -10.72066     0.16968     0.01783     0.01135     0.01602     0.00431     0.00360     0.00331     0.00338     0.00477     0.23426	   -10.72066    -0.00373    -0.00094    -0.00015    -0.00015     0.00041    -0.00044    -0.00013     0.00034    -0.00072    -0.00550
   -10.69566     0.17206     0.01904     0.01261     0.01595     0.00456     0.00409     0.00352     0.00383     0.00509     0.24073	   -10.69566    -0.00473    -0.00168    -0.00016     0.00023     0.00049    -0.00057    -0.00012     0.00042    -0.00085    -0.00697
   -10.67066     0.18286     0.02128     0.01369     0.01779     0.00490     0.00457     0.00368     0.00437     0.00545     0.25860	   -10.67066    -0.00178    -0.00174     0.00014     0.00085     0.00059    -0.00054    -0.00007     0.00058    -0.00079    -0.00276
   -10.64566     0.19792     0.02328     0.01477     0.02138     0.00548     0.00498     0.00406     0.00499     0.00581     0.28266	   -10.64566     0.00681    -0.00016     0.00052     0.00166     0.00077    -0.00040     0.00013     0.00074    -0.00047     0.00962
   -10.62066     0.20704     0.02368     0.01582     0.02479     0.00605     0.00534     0.00454     0.00548     0.00611     0.29884	   -10.62066     0.01121     0.00139     0.00019     0.00203     0.00086    -0.00053     0.00034     0.00065    -0.00025     0.01590
   -10.59566     0.20456     0.02377     0.01573     0.02633     0.00613     0.00548     0.00484     0.00544     0.00624     0.29852	   -10.59566     0.00327     0.00081    -0.00064     0.00095     0.00063    -0.00085     0.00023     0.00037    -0.00046     0.00431
   -10.57066     0.19476     0.02435     0.01460     0.02629     0.00581     0.00542     0.00484     0.00506     0.00617     0.28730	   -10.57066    -0.00592    -0.00062    -0.00071    -0.00069     0.00036    -0.00086    -0.00010     0.00033    -0.00076    -0.00897
   -10.54566     0.18128     0.02440     0.01360     0.02498     0.00546     0.00530     0.00463     0.00481     0.00587     0.27033	   -10.54566    -0.00345    -0.00029     0.00006    -0.00107     0.00037    -0.00053    -0.00016     0.00055    -0.00065    -0.00517
   -10.52066     0.16424     0.02314     0.01317     0.02252     0.00514     0.00520     0.00436     0.00479     0.00547     0.24803	   -10.52066    -0.00024     0.00038     0.00034    -0.00118     0.00045    -0.00045    -0.00008     0.00063    -0.00053    -0.00068
   -10.49566     0.15194     0.02155     0.01407     0.02042     0.00504     0.00554     0.00411     0.00522     0.00532     0.23321	   -10.49566    -0.00376    -0.00028    -0.00008    -0.00131     0.00041    -0.00072    -0.00014     0.00059    -0.00071    -0.00599
   -10.47066     0.15374     0.02166     0.01625     0.02058     0.00535     0.00644     0.00394     0.00626     0.00552     0.23974	   -10.47066     0.00097     0.00001     0.00022     0.00033     0.00057    -0.00068    -0.00002     0.00089    -0.00057     0.00171
