     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -0.38566     0.04970     0.06588     0.04156     0.06394     0.02040     0.01353     0.02504     0.01271     0.02100     0.31376	    -0.38566    -0.00178    -0.00789    -0.00416     0.00659     0.00440    -0.00536    -0.00062     0.00495    -0.00452    -0.00839
    -0.36066     0.04702     0.06138     0.03330     0.06148     0.02014     0.01171     0.02500     0.01094     0.02072     0.29170	    -0.36066    -0.00308    -0.00377    -0.00200     0.00217     0.00380    -0.00466    -0.00143     0.00443    -0.00402    -0.00855
    -0.33566     0.04378     0.05716     0.02874     0.05836     0.01894     0.01003     0.02468     0.00940     0.01984     0.27093	    -0.33566    -0.00202     0.00141    -0.00054    -0.00336     0.00248    -0.00370    -0.00159     0.00377    -0.00286    -0.00640
    -0.31066     0.04318     0.05238     0.02698     0.05372     0.01710     0.00865     0.02338     0.00817     0.01825     0.25180	    -0.31066     0.00072     0.00488    -0.00033    -0.00651     0.00099    -0.00303    -0.00171     0.00273    -0.00205    -0.00431
    -0.28566     0.04842     0.05012     0.02830     0.05090     0.01675     0.00843     0.02244     0.00798     0.01774     0.25109	    -0.28566     0.00245     0.00476    -0.00117    -0.00558     0.00061    -0.00298    -0.00217     0.00205    -0.00222    -0.00427
    -0.26066     0.05732     0.05204     0.03016     0.05142     0.01779     0.00920     0.02256     0.00853     0.01880     0.26781	    -0.26066     0.00212     0.00217    -0.00179    -0.00307     0.00135    -0.00317    -0.00184     0.00233    -0.00260    -0.00450
    -0.23566     0.06374     0.05574     0.02968     0.05394     0.01806     0.01051     0.02260     0.00969     0.01976     0.28372	    -0.23566     0.00029    -0.00207    -0.00158    -0.00042     0.00234    -0.00404    -0.00053     0.00389    -0.00286    -0.00499
    -0.21066     0.06460     0.05662     0.02740     0.05558     0.01665     0.01208     0.02168     0.01132     0.01955     0.28549	    -0.21066    -0.00317    -0.00624    -0.00082     0.00231     0.00299    -0.00605     0.00040     0.00631    -0.00369    -0.00796
    -0.18466     0.05950     0.05008     0.02366     0.05142     0.01425     0.01232     0.01972     0.01184     0.01797     0.26075	    -0.18466    -0.00684    -0.00687    -0.00028     0.00239     0.00315    -0.00756     0.00043     0.00777    -0.00469    -0.01252
    -0.15966     0.04648     0.03636     0.01765     0.03882     0.01113     0.00992     0.01577     0.00992     0.01428     0.20034	    -0.15966    -0.00720    -0.00410    -0.00038    -0.00005     0.00278    -0.00684     0.00014     0.00697    -0.00431    -0.01300
    -0.13466     0.02864     0.02236     0.01115     0.02414     0.00769     0.00645     0.01033     0.00681     0.00951     0.12708	    -0.13466    -0.00394    -0.00120    -0.00049    -0.00133     0.00204    -0.00459     0.00013     0.00486    -0.00269    -0.00721
    -0.10966     0.01513     0.01496     0.00759     0.01682     0.00527     0.00454     0.00636     0.00494     0.00639     0.08200	    -0.10966    -0.00040    -0.00021    -0.00017    -0.00022     0.00139    -0.00295     0.00038     0.00337    -0.00151    -0.00033
    -0.08466     0.00998     0.01501     0.00737     0.01713     0.00428     0.00456     0.00495     0.00480     0.00537     0.07346	    -0.08466     0.00116    -0.00169     0.00014     0.00306     0.00109    -0.00280     0.00038     0.00319    -0.00116     0.00337
    -0.05966     0.01002     0.01880     0.00828     0.01957     0.00397     0.00505     0.00467     0.00517     0.00483     0.08037	    -0.05966     0.00095    -0.00535    -0.00000     0.00779     0.00106    -0.00332     0.00002     0.00357    -0.00097     0.00375
    -0.03466     0.01167     0.02340     0.00920     0.02306     0.00392     0.00537     0.00474     0.00535     0.00436     0.09108	    -0.03466     0.00044    -0.00902    -0.00004     0.01193     0.00105    -0.00344    -0.00021     0.00358    -0.00083     0.00346
    -0.00966     0.01466     0.02940     0.01155     0.02996     0.00428     0.00647     0.00580     0.00591     0.00464     0.11267	    -0.00966     0.00077    -0.01139     0.00089     0.01477     0.00090    -0.00323    -0.00001     0.00313    -0.00089     0.00494
     0.01534     0.01968     0.03752     0.01685     0.03958     0.00508     0.00929     0.00799     0.00765     0.00567     0.14932	     0.01534     0.00164    -0.01452     0.00223     0.01865     0.00088    -0.00393     0.00017     0.00297    -0.00110     0.00699
     0.04034     0.02476     0.04492     0.02272     0.04812     0.00597     0.01247     0.01020     0.01014     0.00661     0.18591	     0.04034     0.00189    -0.01931     0.00189     0.02516     0.00121    -0.00565    -0.00005     0.00381    -0.00127     0.00768
     0.06534     0.02768     0.04968     0.02466     0.05440     0.00658     0.01338     0.01157     0.01190     0.00688     0.20673	     0.06534     0.00117    -0.02376    -0.00077     0.03252     0.00163    -0.00645    -0.00055     0.00519    -0.00126     0.00773
     0.09034     0.02876     0.05450     0.02232     0.06018     0.00686     0.01229     0.01288     0.01214     0.00687     0.21680	     0.09034     0.00029    -0.02578    -0.00313     0.03778     0.00172    -0.00593    -0.00092     0.00587    -0.00108     0.00880
     0.11534     0.02932     0.06156     0.01935     0.06426     0.00682     0.01152     0.01480     0.01165     0.00712     0.22639	     0.11534     0.00010    -0.02554    -0.00321     0.03778     0.00151    -0.00538    -0.00087     0.00547    -0.00090     0.00895
     0.14034     0.03146     0.06834     0.01923     0.06472     0.00650     0.01217     0.01661     0.01206     0.00740     0.23849	     0.14034     0.00057    -0.02504    -0.00191     0.03214     0.00144    -0.00490    -0.00060     0.00478    -0.00087     0.00561
     0.16534     0.03604     0.07384     0.02444     0.06656     0.00663     0.01472     0.01870     0.01459     0.00791     0.26343	     0.16534     0.00048    -0.02404    -0.00053     0.02620     0.00176    -0.00423    -0.00044     0.00464    -0.00113     0.00271
     0.19034     0.03948     0.08138     0.03494     0.07409     0.00822     0.01904     0.02324     0.01887     0.00937     0.30862	     0.19034    -0.00082    -0.02286     0.00010     0.02424     0.00234    -0.00374    -0.00009     0.00510    -0.00164     0.00263
     0.21534     0.03718     0.08800     0.04660     0.08112     0.01059     0.02326     0.02960     0.02250     0.01128     0.35013	     0.21534    -0.00180    -0.02282    -0.00016     0.02352     0.00278    -0.00339     0.00065     0.00487    -0.00200     0.00164
     0.24034     0.03004     0.08532     0.05596     0.07938     0.01169     0.02520     0.03314     0.02404     0.01212     0.35689	     0.24034    -0.00150    -0.02046    -0.00064     0.01888     0.00261    -0.00278     0.00121     0.00361    -0.00188    -0.00095
     0.26534     0.02374     0.07394     0.06280     0.06970     0.01053     0.02516     0.03058     0.02432     0.01107     0.33185	     0.26534    -0.00093    -0.01359    -0.00100     0.01088     0.00192    -0.00193     0.00109     0.00278    -0.00129    -0.00208
     0.29034     0.02234     0.06282     0.06610     0.05964     0.00831     0.02452     0.02444     0.02420     0.00900     0.30136	     0.29034    -0.00115    -0.00738    -0.00161     0.00476     0.00113    -0.00154     0.00054     0.00311    -0.00045    -0.00258
     0.31534     0.02262     0.05634     0.06226     0.05420     0.00679     0.02250     0.02012     0.02256     0.00756     0.27496	     0.31534    -0.00174    -0.00541    -0.00187     0.00198     0.00050    -0.00173     0.00031     0.00371     0.00022    -0.00404
     0.34034     0.02034     0.05386     0.05312     0.05247     0.00680     0.01914     0.01914     0.01920     0.00765     0.25172	     0.34034    -0.00151    -0.00472    -0.00080     0.00174     0.00017    -0.00168     0.00068     0.00335     0.00057    -0.00219
     0.36534     0.01865     0.05622     0.04878     0.05391     0.00831     0.01800     0.02034     0.01747     0.00950     0.25117	     0.36534    -0.00057    -0.00318     0.00036     0.00357     0.00003    -0.00115     0.00123     0.00244     0.00105     0.00378
     0.39034     0.02110     0.06218     0.05216     0.05866     0.01078     0.01982     0.02388     0.01880     0.01248     0.27986	     0.39034    -0.00013    -0.00205    -0.00033     0.00451    -0.00036    -0.00072     0.00144     0.00218     0.00189     0.00643
     0.41534     0.02532     0.06612     0.05748     0.06305     0.01284     0.02180     0.02824     0.02116     0.01457     0.31058	     0.41534    -0.00067    -0.00186    -0.00263     0.00234    -0.00114    -0.00081     0.00114     0.00259     0.00262     0.00157
     0.44034     0.02718     0.06410     0.06202     0.06266     0.01302     0.02310     0.02926     0.02318     0.01405     0.31857	     0.44034    -0.00163    -0.00187    -0.00317    -0.00153    -0.00170    -0.00098     0.00071     0.00249     0.00260    -0.00508
     0.46534     0.02552     0.05836     0.06416     0.05740     0.01179     0.02432     0.02600     0.02454     0.01220     0.30429	     0.46534    -0.00199    -0.00101     0.00019    -0.00405    -0.00169    -0.00043     0.00048     0.00149     0.00213    -0.00487
     0.49034     0.02258     0.05442     0.06184     0.05208     0.01148     0.02506     0.02328     0.02510     0.01183     0.28767	     0.49034    -0.00170     0.00121     0.00329    -0.00381    -0.00172     0.00001     0.00023     0.00089     0.00189     0.00030
     0.51534     0.02018     0.05522     0.05846     0.05134     0.01297     0.02510     0.02506     0.02526     0.01318     0.28677	     0.51534    -0.00160     0.00311     0.00257    -0.00264    -0.00216    -0.00037    -0.00030     0.00126     0.00181     0.00167
     0.54034     0.01781     0.05744     0.05718     0.05318     0.01431     0.02454     0.02866     0.02478     0.01420     0.29209	     0.54034    -0.00146     0.00223    -0.00013    -0.00179    -0.00245    -0.00083    -0.00054     0.00172     0.00175    -0.00150
     0.56534     0.01525     0.05462     0.05377     0.05200     0.01398     0.02210     0.02830     0.02227     0.01364     0.27594	     0.56534    -0.00112    -0.00142    -0.00185     0.00005    -0.00195    -0.00089    -0.00005     0.00164     0.00174    -0.00385
     0.59034     0.01381     0.04736     0.04444     0.04744     0.01350     0.01721     0.02378     0.01752     0.01279     0.23786	     0.59034    -0.00105    -0.00442    -0.00138     0.00243    -0.00134    -0.00051     0.00065     0.00110     0.00181    -0.00271
     0.61534     0.01438     0.04372     0.03442     0.04472     0.01519     0.01269     0.02014     0.01333     0.01442     0.21302	     0.61534    -0.00122    -0.00435    -0.00018     0.00305    -0.00200     0.00014     0.00095     0.00049     0.00263    -0.00048
     0.64034     0.01569     0.04466     0.03012     0.04442     0.01809     0.01099     0.01931     0.01169     0.01790     0.21286	     0.64034    -0.00122    -0.00326     0.00049     0.00244    -0.00373     0.00057     0.00089    -0.00001     0.00439     0.00057
     0.66534     0.01610     0.04334     0.02922     0.04182     0.01909     0.01076     0.01917     0.01123     0.01964     0.21038	     0.66534    -0.00089    -0.00338     0.00107     0.00293    -0.00495     0.00064     0.00088    -0.00041     0.00581     0.00168
     0.69034     0.01622     0.03922     0.02810     0.03764     0.01895     0.01032     0.01905     0.01052     0.01988     0.19989	     0.69034    -0.00059    -0.00396     0.00065     0.00419    -0.00534     0.00049     0.00087    -0.00050     0.00637     0.00218
     0.71534     0.01705     0.03746     0.02782     0.03608     0.02086     0.00991     0.02004     0.00995     0.02194     0.20111	     0.71534    -0.00059    -0.00324    -0.00094     0.00358    -0.00621     0.00050     0.00068    -0.00034     0.00724     0.00068
     0.74034     0.01775     0.03804     0.02796     0.03600     0.02420     0.00976     0.02248     0.00970     0.02568     0.21157	     0.74034    -0.00073    -0.00067    -0.00145     0.00035    -0.00785     0.00095     0.00072    -0.00057     0.00923    -0.00004
     0.76534     0.01789     0.03754     0.02814     0.03486     0.02606     0.00950     0.02582     0.00928     0.02810     0.21719	     0.76534    -0.00080     0.00178    -0.00094    -0.00249    -0.00891     0.00137     0.00070    -0.00108     0.01097     0.00060
     0.79034     0.02008     0.03764     0.03410     0.03504     0.02690     0.00970     0.02846     0.00944     0.02888     0.23024	     0.79034    -0.00085     0.00242    -0.00132    -0.00270    -0.00887     0.00111     0.00000    -0.00108     0.01109    -0.00019
     0.81634     0.02624     0.04210     0.04892     0.03952     0.02994     0.01142     0.02880     0.01127     0.03120     0.26941	     0.81634    -0.00095     0.00262    -0.00220    -0.00196    -0.00946     0.00057    -0.00063    -0.00059     0.01105    -0.00154
     0.84134     0.03230     0.04720     0.06246     0.04480     0.03474     0.01406     0.02734     0.01379     0.03516     0.31185	     0.84134    -0.00085     0.00371    -0.00229    -0.00215    -0.01192     0.00069    -0.00035    -0.00060     0.01268    -0.00107
     0.86634     0.03248     0.04574     0.06460     0.04434     0.03538     0.01548     0.02476     0.01491     0.03564     0.31332	     0.86634    -0.00051     0.00400    -0.00151    -0.00241    -0.01393     0.00157     0.00032    -0.00132     0.01436     0.00057
     0.89134     0.02900     0.03968     0.06216     0.03888     0.03060     0.01518     0.02142     0.01448     0.03100     0.28240	     0.89134    -0.00037     0.00269    -0.00091    -0.00208    -0.01335     0.00236     0.00067    -0.00198     0.01383     0.00085
     0.91634     0.02812     0.03610     0.06378     0.03482     0.02606     0.01470     0.01900     0.01401     0.02652     0.26311	     0.91634    -0.00044     0.00242    -0.00070    -0.00286    -0.01166     0.00279     0.00067    -0.00240     0.01227     0.00008
