     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
     1.71836     0.03636     0.03740     0.06232     0.04048     0.01339     0.01513     0.01812     0.01498     0.01373     0.25192	     1.71836    -0.00134    -0.00400    -0.00326     0.00729    -0.00331     0.00574     0.00025    -0.00554     0.00362    -0.00055
     1.74336     0.04590     0.04650     0.07828     0.04904     0.01571     0.01294     0.02006     0.01242     0.01651     0.29737	     1.74336    -0.00066    -0.00694    -0.00310     0.00937    -0.00502     0.00483     0.00050    -0.00517     0.00562    -0.00057
     1.76836     0.05137     0.05302     0.08052     0.05460     0.01550     0.01127     0.02028     0.01034     0.01656     0.31346	     1.76836     0.00001    -0.00796    -0.00023     0.00892    -0.00565     0.00371     0.00068    -0.00426     0.00647     0.00169
     1.79336     0.05116     0.05124     0.06944     0.05222     0.01331     0.01020     0.01789     0.00962     0.01368     0.28875	     1.79336    -0.00052    -0.00651     0.00205     0.00579    -0.00512     0.00274     0.00036    -0.00307     0.00530     0.00102
     1.81836     0.05022     0.04512     0.05798     0.04634     0.01113     0.00975     0.01471     0.01012     0.01046     0.25584	     1.81836    -0.00178    -0.00462     0.00220     0.00234    -0.00437     0.00245    -0.00021    -0.00232     0.00347    -0.00285
     1.84336     0.05734     0.04533     0.05372     0.04652     0.01001     0.01006     0.01363     0.01091     0.00871     0.25622	     1.84336    -0.00303    -0.00442     0.00093     0.00129    -0.00394     0.00279    -0.00055    -0.00237     0.00234    -0.00696
     1.86836     0.07770     0.05738     0.05746     0.05770     0.00981     0.01122     0.01641     0.01144     0.00854     0.30766	     1.86836    -0.00406    -0.00534    -0.00028     0.00293    -0.00366     0.00367    -0.00060    -0.00299     0.00221    -0.00813
     1.89336     0.09832     0.07192     0.06236     0.07136     0.00983     0.01208     0.02066     0.01142     0.00929     0.36724	     1.89336    -0.00397    -0.00590    -0.00053     0.00493    -0.00327     0.00429    -0.00032    -0.00366     0.00273    -0.00570
     1.91836     0.10320     0.07744     0.06082     0.07698     0.00999     0.01162     0.02228     0.01099     0.01022     0.38354	     1.91836    -0.00279    -0.00678    -0.00008     0.00615    -0.00302     0.00406     0.00026    -0.00404     0.00329    -0.00295
     1.94336     0.10034     0.07798     0.05576     0.07965     0.01064     0.01087     0.02136     0.01095     0.01125     0.37879	     1.94336    -0.00281    -0.00838     0.00043     0.00824    -0.00325     0.00386     0.00057    -0.00399     0.00387    -0.00145
     1.96836     0.10476     0.08268     0.05384     0.08822     0.01105     0.01066     0.02038     0.01120     0.01225     0.39505	     1.96836    -0.00393    -0.00820     0.00076     0.01059    -0.00359     0.00390     0.00033    -0.00344     0.00479     0.00121
     1.99336     0.11382     0.08904     0.05506     0.09784     0.01034     0.01058     0.01973     0.01077     0.01246     0.41963	     1.99336    -0.00344    -0.00566     0.00087     0.01125    -0.00342     0.00362    -0.00005    -0.00273     0.00565     0.00609
     2.01836     0.12088     0.09524     0.05674     0.10296     0.00964     0.01015     0.01942     0.00957     0.01180     0.43638	     2.01836    -0.00235    -0.00480     0.00017     0.01020    -0.00307     0.00275    -0.00038    -0.00241     0.00549     0.00560
     2.04336     0.12470     0.10530     0.05836     0.10780     0.01024     0.00944     0.01979     0.00863     0.01086     0.45512	     2.04336    -0.00290    -0.00670    -0.00115     0.00738    -0.00332     0.00172    -0.00073    -0.00239     0.00415    -0.00393
     2.06836     0.12406     0.11756     0.05986     0.11546     0.01114     0.00898     0.02038     0.00844     0.01008     0.47597	     2.06836    -0.00372    -0.00652    -0.00126     0.00370    -0.00390     0.00150    -0.00073    -0.00215     0.00276    -0.01032
     2.09336     0.12004     0.12888     0.06152     0.12525     0.01122     0.00901     0.02084     0.00870     0.00969     0.49515	     2.09336    -0.00417    -0.00144    -0.00007    -0.00002    -0.00410     0.00222    -0.00041    -0.00164     0.00216    -0.00748
     2.11836     0.11666     0.14166     0.06284     0.13916     0.01080     0.00885     0.02112     0.00885     0.00961     0.51955	     2.11836    -0.00562     0.00686    -0.00001    -0.00571    -0.00397     0.00258    -0.00035    -0.00147     0.00226    -0.00544
     2.14336     0.11762     0.15468     0.06200     0.15584     0.01034     0.00835     0.02072     0.00873     0.00984     0.54812	     2.14336    -0.00665     0.01548    -0.00065    -0.01292    -0.00378     0.00213    -0.00048    -0.00195     0.00287    -0.00595
     2.16836     0.12344     0.15816     0.06064     0.16454     0.01039     0.00869     0.01956     0.00902     0.01071     0.56515	     2.16836    -0.00561     0.01958     0.00014    -0.01630    -0.00383     0.00215    -0.00049    -0.00270     0.00381    -0.00325
     2.19336     0.13200     0.15042     0.06220     0.15844     0.01150     0.01002     0.01859     0.00971     0.01206     0.56494	     2.19336    -0.00405     0.01571     0.00134    -0.01248    -0.00436     0.00295    -0.00053    -0.00310     0.00456     0.00004
     2.21836     0.13804     0.14140     0.06364     0.14560     0.01254     0.01043     0.01840     0.00965     0.01288     0.55258	     2.21836    -0.00326     0.00934     0.00106    -0.00692    -0.00468     0.00321    -0.00036    -0.00281     0.00483     0.00040
     2.24336     0.13842     0.13686     0.06204     0.13814     0.01228     0.00953     0.01848     0.00904     0.01268     0.53746	     2.24336    -0.00293     0.00839    -0.00072    -0.00712    -0.00433     0.00251     0.00014    -0.00223     0.00469    -0.00161
     2.26836     0.13908     0.13643     0.06062     0.13914     0.01166     0.00878     0.01861     0.00876     0.01227     0.53534	     2.26836    -0.00417     0.01113    -0.00231    -0.01223    -0.00404     0.00192     0.00042    -0.00188     0.00428    -0.00689
     2.29336     0.14648     0.13898     0.06032     0.14370     0.01179     0.00846     0.01899     0.00837     0.01240     0.54948	     2.29336    -0.00809     0.01364    -0.00217    -0.01823    -0.00409     0.00184     0.00015    -0.00192     0.00380    -0.01507
     2.31836     0.15725     0.14184     0.05946     0.14580     0.01240     0.00844     0.01942     0.00798     0.01288     0.56547	     2.31836    -0.01159     0.01789    -0.00070    -0.02269    -0.00396     0.00204    -0.00054    -0.00218     0.00335    -0.01836
     2.34336     0.16440     0.14372     0.05838     0.14558     0.01303     0.00854     0.02018     0.00792     0.01359     0.57534	     2.34336    -0.01212     0.02157     0.00062    -0.02258    -0.00354     0.00229    -0.00115    -0.00223     0.00308    -0.01407
     2.36836     0.16604     0.14500     0.05786     0.14676     0.01332     0.00851     0.02142     0.00808     0.01430     0.58130	     2.36836    -0.00923     0.02162     0.00130    -0.01990    -0.00301     0.00251    -0.00072    -0.00213     0.00331    -0.00624
     2.39336     0.16378     0.14280     0.05756     0.14708     0.01284     0.00877     0.02174     0.00869     0.01458     0.57785	     2.39336    -0.00096     0.02132     0.00213    -0.01969    -0.00237     0.00309     0.00093    -0.00228     0.00419     0.00637
     2.41836     0.15986     0.13800     0.05782     0.14408     0.01218     0.00929     0.02020     0.00954     0.01418     0.56516	     2.41836     0.00843     0.02168     0.00299    -0.02046    -0.00193     0.00395     0.00230    -0.00272     0.00473     0.01896
     2.44336     0.15302     0.13608     0.05902     0.14004     0.01228     0.00967     0.01777     0.01005     0.01321     0.55113	     2.44336     0.00936     0.02039     0.00180    -0.02132    -0.00234     0.00430     0.00205    -0.00342     0.00409     0.01490
     2.46836     0.13780     0.13508     0.06031     0.13514     0.01301     0.01007     0.01549     0.01024     0.01239     0.52954	     2.46836     0.00304     0.01902    -0.00092    -0.02533    -0.00345     0.00401     0.00086    -0.00416     0.00319    -0.00375
     2.49336     0.11774     0.12897     0.06076     0.12952     0.01318     0.01022     0.01393     0.01002     0.01197     0.49632	     2.49336    -0.00131     0.02168    -0.00179    -0.03040    -0.00409     0.00354     0.00013    -0.00428     0.00287    -0.01364
     2.51836     0.10838     0.12008     0.06062     0.12608     0.01223     0.00938     0.01381     0.00904     0.01141     0.47104	     2.51836    -0.00150     0.02632    -0.00075    -0.03252    -0.00383     0.00298    -0.00002    -0.00362     0.00276    -0.01018
     2.54336     0.11424     0.11606     0.06181     0.12380     0.01132     0.00857     0.01477     0.00823     0.01101     0.46981	     2.54336    -0.00152     0.02870    -0.00057    -0.03262    -0.00349     0.00261    -0.00023    -0.00274     0.00273    -0.00714
     2.56836     0.12376     0.11829     0.06304     0.11960     0.01123     0.00864     0.01530     0.00819     0.01108     0.47914	     2.56836    -0.00089     0.03124    -0.00101    -0.03286    -0.00330     0.00259    -0.00050    -0.00204     0.00281    -0.00396
     2.59336     0.13045     0.12148     0.06126     0.11728     0.01133     0.00848     0.01531     0.00812     0.01121     0.48492	     2.59336     0.00243     0.03406    -0.00114    -0.03357    -0.00301     0.00231    -0.00054    -0.00179     0.00261     0.00136
     2.61836     0.13352     0.12179     0.05836     0.12124     0.01122     0.00793     0.01554     0.00795     0.01122     0.48877	     2.61836     0.00569     0.03444    -0.00108    -0.03550    -0.00275     0.00179    -0.00024    -0.00205     0.00229     0.00258
     2.64336     0.13038     0.11936     0.05626     0.12532     0.01130     0.00737     0.01538     0.00751     0.01132     0.48419	     2.64336     0.00626     0.03346     0.00010    -0.03574    -0.00277     0.00168     0.00022    -0.00206     0.00256     0.00373
     2.66836     0.12648     0.11612     0.05538     0.12406     0.01207     0.00654     0.01481     0.00649     0.01173     0.47367	     2.66836     0.00214     0.02984     0.00060    -0.03178    -0.00338     0.00179     0.00018    -0.00151     0.00322     0.00110
     2.69336     0.13024     0.11364     0.05776     0.12118     0.01294     0.00636     0.01509     0.00613     0.01275     0.47609	     2.69336    -0.00385     0.02533    -0.00078    -0.02666    -0.00424     0.00183    -0.00025    -0.00115     0.00414    -0.00563
     2.71936     0.13768     0.11255     0.06174     0.11823     0.01258     0.00699     0.01655     0.00667     0.01390     0.48689	     2.71936    -0.00248     0.02696    -0.00060    -0.02334    -0.00410     0.00199    -0.00016    -0.00116     0.00530     0.00241
     2.74436     0.14359     0.11364     0.06286     0.11858     0.01140     0.00701     0.01834     0.00682     0.01411     0.49636	     2.74436     0.00365     0.03191     0.00167    -0.02548    -0.00298     0.00193     0.00029    -0.00120     0.00553     0.01531
     2.76936     0.14723     0.11770     0.06241     0.12704     0.01135     0.00634     0.01954     0.00650     0.01359     0.51169	     2.76936     0.00386     0.03176     0.00271    -0.03190    -0.00243     0.00148     0.00041    -0.00131     0.00435     0.00893
     2.79436     0.14616     0.12122     0.06317     0.13372     0.01236     0.00571     0.01959     0.00603     0.01336     0.52132	     2.79436     0.00112     0.02740     0.00231    -0.03288    -0.00275     0.00108     0.00057    -0.00136     0.00318    -0.00133
     2.81936     0.14621     0.12188     0.06535     0.12964     0.01316     0.00524     0.01965     0.00542     0.01364     0.52019	     2.81936     0.00134     0.02438     0.00182    -0.02718    -0.00315     0.00093     0.00090    -0.00112     0.00291     0.00083
     2.84436     0.15217     0.12250     0.06919     0.12318     0.01369     0.00504     0.02114     0.00505     0.01383     0.52579	     2.84436     0.00045     0.02435     0.00039    -0.02413    -0.00346     0.00082     0.00053    -0.00101     0.00288     0.00083
     2.86936     0.14726     0.11825     0.06978     0.11775     0.01349     0.00501     0.02127     0.00499     0.01319     0.51099	     2.86936    -0.00314     0.02459    -0.00204    -0.02539    -0.00364     0.00069    -0.00031    -0.00127     0.00247    -0.00805
     2.89436     0.12041     0.10397     0.06121     0.10598     0.01166     0.00469     0.01721     0.00469     0.01145     0.44127	     2.89436    -0.00437     0.02093    -0.00316    -0.02431    -0.00303     0.00065    -0.00072    -0.00141     0.00195    -0.01347
     2.91936     0.08984     0.08997     0.05188     0.09035     0.00967     0.00404     0.01259     0.00407     0.00964     0.36205	     2.91936    -0.00111     0.01388    -0.00128    -0.01780    -0.00179     0.00075    -0.00064    -0.00111     0.00181    -0.00729
     2.94436     0.07350     0.08573     0.05101     0.08030     0.00914     0.00372     0.01133     0.00373     0.00887     0.32733	     2.94436     0.00438     0.01063     0.00210    -0.00838    -0.00097     0.00103    -0.00023    -0.00079     0.00208     0.00987
     2.96936     0.07097     0.08693     0.05428     0.07969     0.00926     0.00409     0.01245     0.00412     0.00902     0.33081	     2.96936     0.00866     0.01347     0.00318    -0.00203    -0.00096     0.00137     0.00033    -0.00086     0.00228     0.02544
     2.99436     0.07521     0.08587     0.05555     0.08340     0.00923     0.00465     0.01335     0.00474     0.00930     0.34129	     2.99436     0.00869     0.01427     0.00137    -0.00200    -0.00139     0.00150     0.00054    -0.00113     0.00203     0.02389
     3.01936     0.08167     0.08164     0.05414     0.08446     0.00940     0.00476     0.01342     0.00464     0.00931     0.34344	     3.01936     0.00507     0.00925    -0.00018    -0.00530    -0.00182     0.00141     0.00034    -0.00114     0.00152     0.00914
