     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -0.63464     0.08198     0.10740     0.10204     0.11298     0.99440     1.22440     0.74480     1.24320     1.00500     5.61620	    -0.63464    -0.00159     0.01218     0.00079    -0.01942     0.40812    -0.72373    -0.01725     0.76330    -0.38634     0.03606
    -0.60964     0.07158     0.10324     0.09962     0.10456     0.96700     1.22950     0.73180     1.24840     0.96460     5.52030	    -0.60964     0.00015     0.01653     0.00072    -0.01831     0.39373    -0.73874    -0.00249     0.77860    -0.37106     0.05913
    -0.58464     0.06234     0.10058     0.09018     0.09768     0.95100     1.03280     0.71320     1.05100     0.94400     5.04278	    -0.58464     0.00039     0.01732    -0.00122    -0.01527     0.37085    -0.58899     0.00371     0.61820    -0.35434     0.05065
    -0.55964     0.05902     0.10190     0.07886     0.09700     0.99380     0.79020     0.72140     0.81140     0.98320     4.63678	    -0.55964    -0.00001     0.01555    -0.00138    -0.01181     0.37095    -0.39608     0.00221     0.42085    -0.35790     0.04238
    -0.53464     0.06198     0.10488     0.07200     0.10270     1.06760     0.65600     0.75370     0.69240     1.03480     4.54606	    -0.53464    -0.00078     0.01182    -0.00007    -0.01002     0.40605    -0.28737    -0.00059     0.32286    -0.37988     0.06202
    -0.50964     0.06358     0.10424     0.06762     0.10760     1.08460     0.58184     0.75350     0.62440     1.03380     4.42118	    -0.50964    -0.00194     0.00814     0.00054    -0.01161     0.44479    -0.23189    -0.00885     0.26781    -0.39928     0.06770
    -0.48464     0.06384     0.10554     0.06668     0.11180     1.06200     0.56214     0.76720     0.57908     1.04760     4.36588	    -0.48464    -0.00235     0.00662     0.00017    -0.01345     0.43893    -0.20795    -0.01059     0.21836    -0.40717     0.02258
    -0.45964     0.07050     0.11319     0.07252     0.11842     1.09040     0.65560     0.88680     0.59958     1.14120     4.74821	    -0.45964    -0.00012     0.00620     0.00034    -0.01144     0.39872    -0.24473    -0.00255     0.20014    -0.40901    -0.06245
    -0.43464     0.08418     0.12020     0.08666     0.12264     1.18680     0.89840     1.08340     0.69600     1.28210     5.56038	    -0.43464     0.00485     0.00617     0.00091    -0.00625     0.37458    -0.36204    -0.00266     0.21724    -0.42154    -0.18874
    -0.40964     0.09826     0.12426     0.11112     0.12582     1.31920     1.26660     1.25200     0.92740     1.42920     6.65386	    -0.40964     0.00762     0.00894    -0.00097    -0.00285     0.40577    -0.52199    -0.01201     0.28907    -0.45822    -0.28463
    -0.38464     0.10850     0.13330     0.14292     0.13630     1.47820     1.61940     1.37260     1.34760     1.54160     7.88042	    -0.38464     0.00385     0.01549    -0.00446    -0.00520     0.49807    -0.63030    -0.01249     0.45155    -0.49660    -0.18009
    -0.35964     0.11240     0.14867     0.16480     0.15148     1.62060     1.76430     1.48720     1.76390     1.59400     8.80735	    -0.35964    -0.00202     0.02246    -0.00373    -0.01230     0.58781    -0.62022     0.00106     0.63139    -0.51378     0.09068
    -0.33464     0.10698     0.16132     0.16016     0.16188     1.66560     1.66580     1.60540     1.87340     1.61360     9.01414	    -0.33464    -0.00380     0.02466     0.00068    -0.02011     0.59783    -0.52096     0.00537     0.67469    -0.52278     0.23558
    -0.30964     0.09755     0.17049     0.13646     0.16886     1.64620     1.49410     1.79690     1.69480     1.67290     8.87826	    -0.30964    -0.00230     0.01948     0.00229    -0.02401     0.53394    -0.41816    -0.01902     0.55864    -0.53158     0.11928
    -0.28364     0.09540     0.18599     0.11422     0.18164     1.69580     1.39180     2.17890     1.50020     1.80960     9.15355	    -0.28364    -0.00074     0.00956    -0.00002    -0.02093     0.45671    -0.35815    -0.05340     0.40736    -0.51347    -0.07308
    -0.25864     0.10104     0.20436     0.10092     0.20048     1.83300     1.33680     2.67320     1.40390     1.94980     9.80350	    -0.25864     0.00001     0.00138    -0.00190    -0.01149     0.39921    -0.32805    -0.05910     0.31831    -0.45323    -0.13485
    -0.23364     0.10494     0.21070     0.09028     0.21690     1.94880     1.25260     3.02490     1.31100     2.02000    10.18012	    -0.23364     0.00048     0.00044    -0.00077    -0.00317     0.36138    -0.31034    -0.01910     0.28890    -0.39147    -0.07365
    -0.20864     0.10373     0.20336     0.07742     0.22298     1.99700     1.10220     3.10000     1.15510     2.01860     9.98039	    -0.20864     0.00009     0.00530     0.00070    -0.00521     0.35618    -0.28699     0.03580     0.28093    -0.36417     0.02264
    -0.18364     0.09931     0.18678     0.06586     0.21156     1.97900     0.88700     2.90210     0.96370     1.90550     9.20081	    -0.18364    -0.00274     0.00922     0.00009    -0.01376     0.41134    -0.23622     0.06590     0.28182    -0.35769     0.15795
    -0.15864     0.08671     0.15262     0.06192     0.17404     1.78380     0.63850     2.33600     0.74590     1.60900     7.58849	    -0.15864    -0.00596     0.00828    -0.00135    -0.01726     0.49118    -0.16865     0.06233     0.26659    -0.37149     0.26366
    -0.13364     0.06390     0.10015     0.06496     0.11416     1.33960     0.43090     1.43100     0.51451     1.17040     5.22958	    -0.13364    -0.00540     0.00445    -0.00237    -0.01240     0.50729    -0.12552     0.04312     0.20660    -0.39887     0.21690
    -0.10864     0.04472     0.05633     0.06578     0.06388     0.90020     0.34677     0.68110     0.37387     0.82660     3.35925	    -0.10864    -0.00192     0.00235    -0.00286    -0.00584     0.45236    -0.11667     0.02965     0.14280    -0.40949     0.09039
    -0.08364     0.04050     0.04115     0.06116     0.04716     0.74740     0.38273     0.45220     0.38812     0.75190     2.91232	    -0.08364     0.00037     0.00306    -0.00280    -0.00440     0.40687    -0.11787     0.02388     0.13130    -0.41233     0.02807
    -0.05864     0.04550     0.04328     0.05826     0.04987     0.81300     0.45613     0.53545     0.47420     0.83660     3.31229	    -0.05864     0.00071     0.00424    -0.00244    -0.00603     0.40245    -0.11998     0.01822     0.15596    -0.41755     0.03558
    -0.03364     0.04922     0.04416     0.05572     0.05019     0.86900     0.50554     0.60650     0.53009     0.88930     3.59972	    -0.03364     0.00101     0.00466    -0.00195    -0.00614     0.38246    -0.12195     0.01841     0.16347    -0.38912     0.05083
    -0.00864     0.05050     0.03868     0.04751     0.04346     0.83220     0.55494     0.58567     0.57017     0.84780     3.57093	    -0.00864     0.00153     0.00449    -0.00129    -0.00494     0.31583    -0.11777     0.02286     0.14395    -0.31195     0.05271
     0.01636     0.05526     0.03395     0.04126     0.03741     0.79820     0.67080     0.58604     0.67620     0.80640     3.70552	     0.01636     0.00151     0.00422    -0.00075    -0.00404     0.25456    -0.11210     0.02157     0.12863    -0.24065     0.05295
     0.04136     0.06546     0.03500     0.04686     0.03730     0.84440     0.86340     0.69280     0.87930     0.84960     4.31412	     0.04136     0.00063     0.00399    -0.00068    -0.00361     0.24035    -0.11579     0.01784     0.14390    -0.21638     0.07024
     0.06636     0.07632     0.03859     0.06354     0.04031     0.93840     1.04880     0.85010     1.09240     0.94540     5.09385	     0.06636    -0.00096     0.00301    -0.00115    -0.00315     0.26138    -0.13047     0.01696     0.18228    -0.22627     0.10162
     0.09136     0.08220     0.04038     0.08354     0.04201     1.01140     1.14740     0.95840     1.20160     1.01920     5.58613	     0.09136    -0.00211     0.00118    -0.00195    -0.00209     0.28364    -0.14889     0.01484     0.20828    -0.23998     0.11291
     0.11636     0.08200     0.03988     0.09524     0.04129     1.03340     1.19380     1.00400     1.22370     1.03600     5.74931	     0.11636    -0.00183     0.00018    -0.00226    -0.00078     0.27322    -0.15718     0.01250     0.19938    -0.22585     0.09737
     0.14136     0.07840     0.03915     0.09206     0.04019     1.02600     1.25320     1.03460     1.25560     1.01320     5.83239	     0.14136    -0.00082     0.00051    -0.00139     0.00022     0.23056    -0.14249     0.01369     0.16520    -0.17850     0.08698
     0.16636     0.07433     0.03953     0.08282     0.04101     0.99180     1.32940     1.08040     1.34220     0.97680     5.95829	     0.16636    -0.00027     0.00021    -0.00013     0.00174     0.17734    -0.10568     0.01886     0.13012    -0.11906     0.10313
     0.19136     0.07356     0.04190     0.08196     0.04449     0.95360     1.44230     1.18630     1.48580     0.96200     6.27191	     0.19136    -0.00056    -0.00207     0.00021     0.00428     0.12665    -0.06683     0.02405     0.11273    -0.06666     0.13179
     0.21636     0.07480     0.04496     0.08878     0.04787     0.94980     1.56060     1.35520     1.59860     0.97480     6.69541	     0.21636    -0.00093    -0.00483    -0.00003     0.00641     0.08929    -0.04878     0.01984     0.11006    -0.03020     0.14082
     0.24136     0.07064     0.04498     0.09196     0.04760     0.91620     1.56780     1.48640     1.57080     0.93620     6.73258	     0.24136    -0.00012    -0.00620     0.00054     0.00730     0.06138    -0.04053     0.01463     0.08691    -0.00734     0.11657
     0.26636     0.06226     0.04268     0.09094     0.04535     0.82220     1.49270     1.55360     1.48280     0.83000     6.42253	     0.26636     0.00131    -0.00630     0.00175     0.00748     0.03227    -0.02066     0.02483     0.03341     0.01192     0.08602
     0.29136     0.05883     0.04177     0.09462     0.04483     0.75820     1.46620     1.63740     1.48530     0.76280     6.34994	     0.29136     0.00158    -0.00594     0.00224     0.00711     0.00520    -0.00118     0.04091    -0.00177     0.03101     0.07917
     0.31636     0.06260     0.04349     0.10432     0.04720     0.76850     1.51060     1.76480     1.56030     0.78910     6.65092	     0.31636     0.00091    -0.00532     0.00162     0.00631    -0.01388     0.02302     0.04861    -0.02541     0.05030     0.08615
     0.34136     0.06968     0.04798     0.11030     0.05224     0.83250     1.59830     1.91020     1.63470     0.87500     7.13090	     0.34136     0.00053    -0.00376     0.00081     0.00488    -0.04075     0.09582     0.03770    -0.10160     0.08725     0.08088
     0.36636     0.07678     0.05465     0.10776     0.05876     0.94240     1.75740     2.11900     1.75830     0.99140     7.86645	     0.36636     0.00044    -0.00051     0.00054     0.00243    -0.10473     0.21928    -0.01140    -0.20700     0.16342     0.06247
     0.39136     0.08056     0.06070     0.10364     0.06414     1.06320     1.96220     2.41760     1.95200     1.10340     8.80744	     0.39136     0.00019     0.00315     0.00007    -0.00067    -0.19601     0.32944    -0.05820    -0.27440     0.25461     0.05818
     0.41636     0.07660     0.06151     0.10150     0.06402     1.10850     2.04930     2.53600     2.05680     1.12730     9.18153	     0.41636    -0.00014     0.00453    -0.00093    -0.00316    -0.25355     0.36158    -0.02880    -0.29340     0.29329     0.07943
     0.44136     0.06800     0.05659     0.09980     0.05806     1.06960     1.98870     2.26630     2.01360     1.06800     8.68865	     0.44136    -0.00020     0.00349    -0.00091    -0.00385    -0.23996     0.33446     0.03440    -0.28940     0.26107     0.09911
     0.46636     0.06746     0.05242     0.09907     0.05332     1.05380     1.96390     1.95740     1.98900     1.04730     8.28367	     0.46636     0.00010     0.00321     0.00021    -0.00404    -0.19659     0.34867     0.04490    -0.31380     0.21144     0.09410
     0.49136     0.07530     0.05098     0.09548     0.05167     1.05580     1.95740     1.84880     1.95380     1.04760     8.13683	     0.49136     0.00023     0.00469     0.00059    -0.00489    -0.16943     0.41712     0.01260    -0.36060     0.17489     0.07520
     0.51636     0.07522     0.04697     0.08196     0.04780     0.96000     1.75470     1.66920     1.71440     0.95980     7.31005	     0.51636    -0.00008     0.00552     0.00037    -0.00490    -0.14409     0.43074    -0.01179    -0.35400     0.13993     0.06171
     0.54136     0.06358     0.04085     0.06438     0.04230     0.82513     1.41520     1.33560     1.37600     0.85620     6.01924	     0.54136    -0.00028     0.00478     0.00094    -0.00382    -0.11897     0.35816    -0.00879    -0.29460     0.12346     0.06088
     0.56636     0.05813     0.03961     0.06316     0.04135     0.84440     1.26270     1.15300     1.25380     0.91500     5.63115	     0.56636    -0.00005     0.00389     0.00220    -0.00319    -0.14650     0.27788     0.00646    -0.24309     0.17277     0.07037
     0.59136     0.07022     0.04534     0.08626     0.04684     1.07080     1.42450     1.28220     1.43840     1.16900     6.63356	     0.59136     0.00023     0.00412     0.00318    -0.00380    -0.23745     0.24321     0.01575    -0.22740     0.28288     0.08071
     0.61636     0.08572     0.05193     0.10932     0.05320     1.35000     1.65780     1.47100     1.66280     1.45860     7.90037	     0.61636     0.00022     0.00540     0.00263    -0.00537    -0.31750     0.24481     0.01203    -0.22740     0.37027     0.08509
     0.64136     0.08741     0.05364     0.10662     0.05472     1.54090     1.70960     1.44120     1.67260     1.64470     8.31139	     0.64136    -0.00014     0.00689     0.00057    -0.00755    -0.33760     0.25565    -0.00396    -0.21970     0.38189     0.07605
     0.66636     0.07992     0.05178     0.08896     0.05254     1.65520     1.61140     1.26000     1.55520     1.75140     8.10640	     0.66636    -0.00071     0.00854    -0.00094    -0.00961    -0.32500     0.26020    -0.02250    -0.21040     0.35911     0.05869
     0.69136     0.07636     0.05058     0.07942     0.05110     1.73900     1.49700     1.12560     1.46960     1.84250     7.93116	     0.69136    -0.00094     0.01111    -0.00096    -0.01114    -0.30840     0.26122    -0.02602    -0.21240     0.35385     0.06631
